season,field,raw_name,normalized_name,team_id,canonical_name,match_method,record_count
2022,origin,Georgetown,georgetown,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Georgia,georgia,61,Georgia,exact_normalized_name,14
2022,origin,Georgia Southern,georgia southern,290,Georgia Southern,exact_normalized_name,18
2022,origin,Georgia State,georgia state,2247,Georgia State,exact_normalized_name,15
2022,origin,Georgia Tech,georgia tech,59,Georgia Tech,exact_normalized_name,17
2022,origin,Grambling,grambling,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Harvard,harvard,,,not_in_fbs_population_or_unrecognized,5
2022,origin,Hawai'i,hawai i,62,Hawai'i,exact_normalized_name,22
2022,origin,Holy Cross,holy cross,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Houston,houston,248,Houston,exact_normalized_name,23
2022,origin,Houston Christian,houston christian,,,not_in_fbs_population_or_unrecognized,2
2022,origin,Idaho,idaho,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Idaho State,idaho state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Illinois,illinois,356,Illinois,exact_normalized_name,23
2022,origin,Illinois State,illinois state,,,not_in_fbs_population_or_unrecognized,2
2022,origin,Incarnate Word,incarnate word,,,not_in_fbs_population_or_unrecognized,3
2022,origin,Indiana,indiana,84,Indiana,exact_normalized_name,34
2022,origin,Indiana State,indiana state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Iowa,iowa,2294,Iowa,exact_normalized_name,7
2022,origin,Iowa State,iowa state,66,Iowa State,exact_normalized_name,21
2022,origin,Jacksonville State,jacksonville state,,,not_in_fbs_population_or_unrecognized,4
2022,origin,James Madison,james madison,256,James Madison,exact_normalized_name,3
2022,origin,Kansas,kansas,2305,Kansas,exact_normalized_name,23
2022,origin,Kansas State,kansas state,2306,Kansas State,exact_normalized_name,17
2022,origin,Kennesaw State,kennesaw state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Kent State,kent state,2309,Kent State,exact_normalized_name,7
2022,origin,Kentucky,kentucky,96,Kentucky,exact_normalized_name,19
2022,origin,Kentucky Christian,kentucky christian,,,not_in_fbs_population_or_unrecognized,1
2022,origin,LSU,lsu,99,LSU,exact_normalized_name,19
2022,origin,Lafayette,lafayette,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Lamar,lamar,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Lehigh,lehigh,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Liberty,liberty,2335,Liberty,exact_normalized_name,10
2022,origin,Livingstone College,livingstone college,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Louisiana,louisiana,309,Louisiana,exact_normalized_name,14
2022,origin,Louisiana Tech,louisiana tech,2348,Louisiana Tech,exact_normalized_name,11
2022,origin,Louisville,louisville,97,Louisville,exact_normalized_name,18
2022,origin,Marist,marist,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Marshall,marshall,276,Marshall,exact_normalized_name,14
2022,origin,Maryland,maryland,120,Maryland,exact_normalized_name,27
2022,origin,Massachusetts,massachusetts,113,Massachusetts,exact_normalized_name,15
2022,origin,McNeese,mcneese,,,not_in_fbs_population_or_unrecognized,2
2022,origin,Memphis,memphis,235,Memphis,exact_normalized_name,21
2022,origin,Miami,miami,2390,Miami,exact_normalized_name,18
2022,origin,Miami (OH),miami oh,193,Miami (OH),exact_normalized_name,17
2022,origin,Michigan,michigan,130,Michigan,exact_normalized_name,12
2022,origin,Michigan State,michigan state,127,Michigan State,exact_normalized_name,23
2022,origin,Middle Tennessee,middle tennessee,2393,Middle Tennessee,exact_normalized_name,18
2022,origin,Minnesota,minnesota,135,Minnesota,exact_normalized_name,23
2022,origin,Minnesota State,minnesota state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Mississippi State,mississippi state,344,Mississippi State,exact_normalized_name,24
2022,origin,Missouri,missouri,142,Missouri,exact_normalized_name,17
2022,origin,Missouri State,missouri state,,,not_in_fbs_population_or_unrecognized,2
2022,origin,Missouri Western State,missouri western state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Monmouth,monmouth,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Montana,montana,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Montana State,montana state,,,not_in_fbs_population_or_unrecognized,2
2022,origin,Murray State,murray state,,,not_in_fbs_population_or_unrecognized,2
2022,origin,NC State,nc state,152,NC State,exact_normalized_name,8
2022,origin,Navy,navy,2426,Navy,exact_normalized_name,4
2022,origin,Nebraska,nebraska,158,Nebraska,exact_normalized_name,20
2022,origin,Nevada,nevada,2440,Nevada,exact_normalized_name,19
2022,origin,New Mexico,new mexico,167,New Mexico,exact_normalized_name,12
2022,origin,New Mexico State,new mexico state,166,New Mexico State,exact_normalized_name,16
2022,origin,Nicholls,nicholls,,,not_in_fbs_population_or_unrecognized,3
2022,origin,Norfolk State,norfolk state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,North Carolina,north carolina,153,North Carolina,exact_normalized_name,16
2022,origin,North Carolina A&T,north carolina aandt,,,not_in_fbs_population_or_unrecognized,1
2022,origin,North Carolina Central,north carolina central,,,not_in_fbs_population_or_unrecognized,1
2022,origin,North Dakota State,north dakota state,,,not_in_fbs_population_or_unrecognized,4
2022,origin,North Texas,north texas,249,North Texas,exact_normalized_name,22
2022,origin,Northern Colorado,northern colorado,,,not_in_fbs_population_or_unrecognized,3
2022,origin,Northern Illinois,northern illinois,2459,Northern Illinois,exact_normalized_name,5
2022,origin,Northern Iowa,northern iowa,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Northern State,northern state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Northwestern,northwestern,77,Northwestern,exact_normalized_name,9
2022,origin,Notre Dame,notre dame,87,Notre Dame,exact_normalized_name,14
2022,origin,Notre Dame College,notre dame college,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Ohio,ohio,195,Ohio,exact_normalized_name,12
2022,origin,Ohio State,ohio state,194,Ohio State,exact_normalized_name,20
2022,origin,Oklahoma,oklahoma,201,Oklahoma,exact_normalized_name,18
2022,origin,Oklahoma State,oklahoma state,197,Oklahoma State,exact_normalized_name,16
2022,origin,Old Dominion,old dominion,295,Old Dominion,exact_normalized_name,10
2022,origin,Ole Miss,ole miss,145,Ole Miss,exact_normalized_name,23
2022,origin,Oregon,oregon,2483,Oregon,exact_normalized_name,19
2022,origin,Oregon State,oregon state,204,Oregon State,exact_normalized_name,10
2022,origin,Penn State,penn state,213,Penn State,exact_normalized_name,15
2022,origin,Pittsburgh,pittsburgh,221,Pittsburgh,exact_normalized_name,17
2022,origin,Prairie View A&M,prairie view aandm,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Purdue,purdue,2509,Purdue,exact_normalized_name,16
2022,origin,Rhode Island,rhode island,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Rice,rice,242,Rice,exact_normalized_name,15
2022,origin,Richmond,richmond,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Robert Morris,robert morris,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Rutgers,rutgers,164,Rutgers,exact_normalized_name,21
2022,origin,SMU,smu,2567,SMU,exact_normalized_name,15
2022,origin,Sacred Heart,sacred heart,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Sam Houston,sam houston,,,not_in_fbs_population_or_unrecognized,4
2022,origin,Samford,samford,,,not_in_fbs_population_or_unrecognized,4
2022,origin,San Diego State,san diego state,21,San Diego State,exact_normalized_name,9
2022,origin,San José State,san josé state,23,San José State,exact_normalized_name,12
2022,origin,Savannah State,savannah state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Shepherd,shepherd,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Simon Fraser,simon fraser,,,not_in_fbs_population_or_unrecognized,1
2022,origin,South Alabama,south alabama,6,South Alabama,exact_normalized_name,10
2022,origin,South Carolina,south carolina,2579,South Carolina,exact_normalized_name,21
2022,origin,South Dakota,south dakota,,,not_in_fbs_population_or_unrecognized,1
2022,origin,South Dakota State,south dakota state,,,not_in_fbs_population_or_unrecognized,2
2022,origin,South Florida,south florida,58,South Florida,exact_normalized_name,22
2022,origin,Southern Connecticut State,southern connecticut state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Southern Miss,southern miss,2572,Southern Miss,exact_normalized_name,15
2022,origin,Southern Utah,southern utah,,,not_in_fbs_population_or_unrecognized,3
2022,origin,Stanford,stanford,24,Stanford,exact_normalized_name,9
2022,origin,Stephen F. Austin,stephen f austin,,,not_in_fbs_population_or_unrecognized,4
2022,origin,Syracuse,syracuse,183,Syracuse,exact_normalized_name,18
2022,origin,TCU,tcu,2628,TCU,exact_normalized_name,17
2022,origin,Temple,temple,218,Temple,exact_normalized_name,18
2022,origin,Tennessee,tennessee,2633,Tennessee,exact_normalized_name,22
2022,origin,Tennessee State,tennessee state,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Texas,texas,251,Texas,exact_normalized_name,23
2022,origin,Texas A&M,texas aandm,245,Texas A&M,exact_normalized_name,13
2022,origin,Texas State,texas state,326,Texas State,exact_normalized_name,8
2022,origin,Texas Tech,texas tech,2641,Texas Tech,exact_normalized_name,8
2022,origin,The Citadel,the citadel,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Toledo,toledo,2649,Toledo,exact_normalized_name,17
2022,origin,Troy,troy,2653,Troy,exact_normalized_name,13
2022,origin,Tulane,tulane,2655,Tulane,exact_normalized_name,10
2022,origin,Tulsa,tulsa,202,Tulsa,exact_normalized_name,6
2022,origin,UAB,uab,5,UAB,exact_normalized_name,10
2022,origin,UAlbany,ualbany,,,not_in_fbs_population_or_unrecognized,1
2022,origin,UC Davis,uc davis,,,not_in_fbs_population_or_unrecognized,3
2022,origin,UCF,ucf,2116,UCF,exact_normalized_name,24
2022,origin,UCLA,ucla,26,UCLA,exact_normalized_name,21
2022,origin,UConn,uconn,41,UConn,exact_normalized_name,20
2022,origin,UL Monroe,ul monroe,2433,UL Monroe,exact_normalized_name,19
2022,origin,UNLV,unlv,2439,UNLV,exact_normalized_name,18
2022,origin,USC,usc,30,USC,exact_normalized_name,27
2022,origin,UT Martin,ut martin,,,not_in_fbs_population_or_unrecognized,2
2022,origin,UTEP,utep,2638,UTEP,exact_normalized_name,9
2022,origin,UTSA,utsa,2636,UTSA,exact_normalized_name,9
2022,origin,Utah,utah,254,Utah,exact_normalized_name,16
2022,origin,Utah State,utah state,328,Utah State,exact_normalized_name,18
2022,origin,VMI,vmi,,,not_in_fbs_population_or_unrecognized,2
2022,origin,Vanderbilt,vanderbilt,238,Vanderbilt,exact_normalized_name,20
2022,origin,Virginia,virginia,258,Virginia,exact_normalized_name,23
2022,origin,Virginia Tech,virginia tech,259,Virginia Tech,exact_normalized_name,17
2022,origin,Wake Forest,wake forest,154,Wake Forest,exact_normalized_name,10
2022,origin,Washington,washington,264,Washington,exact_normalized_name,20
2022,origin,Washington State,washington state,265,Washington State,exact_normalized_name,30
2022,origin,Weber State,weber state,,,not_in_fbs_population_or_unrecognized,3
2022,origin,West Florida,west florida,,,not_in_fbs_population_or_unrecognized,1
2022,origin,West Texas,west texas,,,not_in_fbs_population_or_unrecognized,1
2022,origin,West Virginia,west virginia,277,West Virginia,exact_normalized_name,25
2022,origin,Western Carolina,western carolina,,,not_in_fbs_population_or_unrecognized,1
2022,origin,Western Illinois,western illinois,,,not_in_fbs_population_or_unrecognized,2
2022,origin,Western Kentucky,western kentucky,98,Western Kentucky,exact_normalized_name,19
2022,origin,Western Michigan,western michigan,2711,Western Michigan,exact_normalized_name,8
2022,origin,Wisconsin,wisconsin,275,Wisconsin,exact_normalized_name,12
2022,origin,Wyoming,wyoming,2751,Wyoming,exact_normalized_name,13
2023,destination,Abilene Christian,abilene christian,,,not_in_fbs_population_or_unrecognized,4
2023,destination,Akron,akron,2006,Akron,exact_normalized_name,4
2023,destination,Alabama,alabama,333,Alabama,exact_normalized_name,5
2023,destination,Alabama A&M,alabama aandm,,,not_in_fbs_population_or_unrecognized,2
2023,destination,Alabama State,alabama state,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Alcorn State,alcorn state,,,not_in_fbs_population_or_unrecognized,1
2023,destination,App State,app state,2026,App State,exact_normalized_name,13
2023,destination,Arizona,arizona,12,Arizona,exact_normalized_name,8
2023,destination,Arizona State,arizona state,9,Arizona State,exact_normalized_name,30
2023,destination,Arkansas,arkansas,8,Arkansas,exact_normalized_name,17
2023,destination,Arkansas State,arkansas state,2032,Arkansas State,exact_normalized_name,8
2023,destination,Auburn,auburn,2,Auburn,exact_normalized_name,21
2023,destination,Austin Peay,austin peay,,,not_in_fbs_population_or_unrecognized,3
2023,destination,BYU,byu,252,BYU,exact_normalized_name,20
2023,destination,Ball State,ball state,2050,Ball State,exact_normalized_name,10
2023,destination,Baylor,baylor,239,Baylor,exact_normalized_name,13
2023,destination,Bethune-Cookman,bethune cookman,,,not_in_fbs_population_or_unrecognized,3
2023,destination,Blinn College,blinn college,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Boise State,boise state,68,Boise State,exact_normalized_name,9
2023,destination,Boston College,boston college,103,Boston College,exact_normalized_name,9
2023,destination,Bowling Green,bowling green,189,Bowling Green,exact_normalized_name,3
2023,destination,Bucknell,bucknell,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Buffalo,buffalo,2084,Buffalo,exact_normalized_name,10
2023,destination,Cal Poly,cal poly,,,not_in_fbs_population_or_unrecognized,4
2023,destination,California,california,25,California,exact_normalized_name,20
2023,destination,Campbell,campbell,,,not_in_fbs_population_or_unrecognized,6
2023,destination,Central Arkansas,central arkansas,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Central Michigan,central michigan,2117,Central Michigan,exact_normalized_name,2
2023,destination,Central Oklahoma,central oklahoma,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Cerritos College,cerritos college,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Charlotte,charlotte,2429,Charlotte,exact_normalized_name,17
2023,destination,Cincinnati,cincinnati,2132,Cincinnati,exact_normalized_name,21
2023,destination,Clemson,clemson,228,Clemson,exact_normalized_name,1
2023,destination,Coastal Carolina,coastal carolina,324,Coastal Carolina,exact_normalized_name,13
2023,destination,Coffeyville C.C.,coffeyville c c,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Colorado,colorado,38,Colorado,exact_normalized_name,48
2023,destination,Colorado State,colorado state,36,Colorado State,exact_normalized_name,10
2023,destination,Copiah-Lincoln C.C.,copiah lincoln c c,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Davenport,davenport,,,not_in_fbs_population_or_unrecognized,1
2023,destination,De Anza College,de anza college,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Duke,duke,150,Duke,exact_normalized_name,6
2023,destination,Duquesne,duquesne,,,not_in_fbs_population_or_unrecognized,1
2023,destination,East Carolina,east carolina,151,East Carolina,exact_normalized_name,17
2023,destination,East Mississippi C.C.,east mississippi c c,,,not_in_fbs_population_or_unrecognized,1
2023,destination,East Tennessee State,east tennessee state,,,not_in_fbs_population_or_unrecognized,2
2023,destination,Eastern Kentucky,eastern kentucky,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Eastern Michigan,eastern michigan,2199,Eastern Michigan,exact_normalized_name,5
2023,destination,Eastern Washington,eastern washington,,,not_in_fbs_population_or_unrecognized,3
2023,destination,Elon,elon,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Emporia State,emporia state,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Fayetteville State,fayetteville state,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Florida,florida,57,Florida,exact_normalized_name,12
2023,destination,Florida A&M,florida aandm,,,not_in_fbs_population_or_unrecognized,5
2023,destination,Florida Atlantic,florida atlantic,2226,Florida Atlantic,exact_normalized_name,12
2023,destination,Florida International,florida international,2229,Florida International,exact_normalized_name,8
2023,destination,Florida State,florida state,52,Florida State,exact_normalized_name,11
2023,destination,Fordham,fordham,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Fresno State,fresno state,278,Fresno State,exact_normalized_name,8
2023,destination,Gardner-Webb,gardner webb,,,not_in_fbs_population_or_unrecognized,1
2023,destination,Georgia,georgia,61,Georgia,exact_normalized_name,4
