comparison,protocol,season,subdivision,team_id,team_name,candidate,reference,candidate_nll,reference_nll,delta_nll
P3_vs_P0,frozen_through_2021,2022,fbs,194,Ohio State,P3,P0,2.400729256481964,2.4205680504440723,-0.019838793962108525
P3_vs_P0,frozen_through_2021,2022,fbs,195,Ohio,P3,P0,6.04316212773119,6.02880506749893,0.014357060232259578
P3_vs_P0,frozen_through_2021,2022,fbs,197,Oklahoma State,P3,P0,5.948151049382452,5.96552483570359,-0.017373786321138063
P3_vs_P0,frozen_through_2021,2022,fbs,2,Auburn,P3,P0,4.643729803712913,4.607325251375561,0.03640455233735196
P3_vs_P0,frozen_through_2021,2022,fbs,2005,Air Force,P3,P0,4.565329962773232,4.563622690035739,0.0017072727374927155
P3_vs_P0,frozen_through_2021,2022,fbs,2006,Akron,P3,P0,2.812327170971892,2.8119558198239445,0.00037135114794750734
P3_vs_P0,frozen_through_2021,2022,fbs,201,Oklahoma,P3,P0,5.246429777485172,5.211978695708456,0.03445108177671585
P3_vs_P0,frozen_through_2021,2022,fbs,202,Tulsa,P3,P0,4.48232973113372,4.480788856316943,0.0015408748167766717
P3_vs_P0,frozen_through_2021,2022,fbs,2026,App State,P3,P0,4.942410025146421,4.971719915686778,-0.029309890540357486
P3_vs_P0,frozen_through_2021,2022,fbs,2032,Arkansas State,P3,P0,3.5562459617946063,3.5622625679951003,-0.006016606200494046
P3_vs_P0,frozen_through_2021,2022,fbs,204,Oregon State,P3,P0,4.72414621077059,4.700636738054635,0.02350947271595416
P3_vs_P0,frozen_through_2021,2022,fbs,2050,Ball State,P3,P0,4.212482963877408,4.217834679491679,-0.005351715614271058
P3_vs_P0,frozen_through_2021,2022,fbs,2084,Buffalo,P3,P0,4.819269730160163,4.783749117555263,0.03552061260490014
P3_vs_P0,frozen_through_2021,2022,fbs,21,San Diego State,P3,P0,4.86836145423916,4.872336560062439,-0.003975105823278646
P3_vs_P0,frozen_through_2021,2022,fbs,2116,UCF,P3,P0,4.583163844523444,4.578301739269189,0.004862105254255233
P3_vs_P0,frozen_through_2021,2022,fbs,2117,Central Michigan,P3,P0,4.63460693007929,4.645188040149786,-0.010581110070496003
P3_vs_P0,frozen_through_2021,2022,fbs,213,Penn State,P3,P0,3.449454084321428,3.438213380899557,0.01124070342187089
P3_vs_P0,frozen_through_2021,2022,fbs,2132,Cincinnati,P3,P0,4.5969124927670935,4.5992417796757215,-0.002329286908627992
P3_vs_P0,frozen_through_2021,2022,fbs,218,Temple,P3,P0,3.778897892286577,3.7883919116073,-0.009494019320723357
P3_vs_P0,frozen_through_2021,2022,fbs,2199,Eastern Michigan,P3,P0,4.688293115596272,4.685946075752614,0.0023470398436575834
P3_vs_P0,frozen_through_2021,2022,fbs,221,Pittsburgh,P3,P0,4.25324781463459,4.252321903659109,0.0009259109754813366
P3_vs_P0,frozen_through_2021,2022,fbs,2226,Florida Atlantic,P3,P0,4.421517681693336,4.42254374023085,-0.0010260585375139186
P3_vs_P0,frozen_through_2021,2022,fbs,2229,Florida International,P3,P0,2.9288259201013047,2.913676931998586,0.015148988102718697
P3_vs_P0,frozen_through_2021,2022,fbs,2247,Georgia State,P3,P0,4.738677211664915,4.727000009283048,0.011677202381866536
P3_vs_P0,frozen_through_2021,2022,fbs,228,Clemson,P3,P0,3.4667734979575116,3.4672747565632878,-0.0005012586057762114
P3_vs_P0,frozen_through_2021,2022,fbs,2294,Iowa,P3,P0,4.574259530640774,4.58683908609797,-0.012579555457196356
P3_vs_P0,frozen_through_2021,2022,fbs,23,San José State,P3,P0,4.599467788798538,4.599968676769938,-0.0005008879714001324
P3_vs_P0,frozen_through_2021,2022,fbs,2305,Kansas,P3,P0,5.182718465162823,5.190164547266837,-0.007446082104014096
P3_vs_P0,frozen_through_2021,2022,fbs,2306,Kansas State,P3,P0,4.192376344062464,4.204362543185143,-0.01198619912267862
P3_vs_P0,frozen_through_2021,2022,fbs,2309,Kent State,P3,P0,4.551380189782573,4.546075630770736,0.005304559011836574
P3_vs_P0,frozen_through_2021,2022,fbs,2335,Liberty,P3,P0,4.679037445952531,4.683049936637022,-0.0040124906844907215
P3_vs_P0,frozen_through_2021,2022,fbs,2348,Louisiana Tech,P3,P0,3.6453558948047022,3.6394777928515323,0.005878101953169956
P3_vs_P0,frozen_through_2021,2022,fbs,235,Memphis,P3,P0,4.686909798505858,4.692749794852344,-0.0058399963464861315
P3_vs_P0,frozen_through_2021,2022,fbs,238,Vanderbilt,P3,P0,4.740561077429706,4.7738990672087995,-0.033337989779093746
P3_vs_P0,frozen_through_2021,2022,fbs,239,Baylor,P3,P0,4.755632601650035,4.763976615597853,-0.00834401394781814
P3_vs_P0,frozen_through_2021,2022,fbs,2390,Miami,P3,P0,5.458836493080104,5.459701477812015,-0.0008649847319111004
P3_vs_P0,frozen_through_2021,2022,fbs,2393,Middle Tennessee,P3,P0,4.534996639397035,4.534587678880259,0.00040896051677652423
P3_vs_P0,frozen_through_2021,2022,fbs,24,Stanford,P3,P0,4.671590597707639,4.644680233353438,0.026910364354201022
P3_vs_P0,frozen_through_2021,2022,fbs,242,Rice,P3,P0,3.953771920494411,3.955222931326273,-0.001451010831861943
P3_vs_P0,frozen_through_2021,2022,fbs,2426,Navy,P3,P0,4.9896757876792135,4.982843415374397,0.006832372304816481
P3_vs_P0,frozen_through_2021,2022,fbs,2429,Charlotte,P3,P0,3.621262278684335,3.637910373296775,-0.0166480946124401
P3_vs_P0,frozen_through_2021,2022,fbs,2433,UL Monroe,P3,P0,4.028867693122573,4.033512616105523,-0.0046449229829503835
P3_vs_P0,frozen_through_2021,2022,fbs,2439,UNLV,P3,P0,4.164212099377186,4.162474744541069,0.001737354836116367
P3_vs_P0,frozen_through_2021,2022,fbs,2440,Nevada,P3,P0,4.596487298693227,4.661968522078976,-0.06548122338574913
P3_vs_P0,frozen_through_2021,2022,fbs,245,Texas A&M,P3,P0,5.520616181801465,5.531423352354371,-0.01080717055290581
P3_vs_P0,frozen_through_2021,2022,fbs,2459,Northern Illinois,P3,P0,5.785616724211029,5.805009420273018,-0.019392696061989234
P3_vs_P0,frozen_through_2021,2022,fbs,248,Houston,P3,P0,4.687336379324991,4.691671072293772,-0.004334692968781084
P3_vs_P0,frozen_through_2021,2022,fbs,2483,Oregon,P3,P0,3.8078595667509894,3.8192577658696956,-0.01139819911870621
P3_vs_P0,frozen_through_2021,2022,fbs,249,North Texas,P3,P0,4.592554140105621,4.595031887417244,-0.002477747311623091
P3_vs_P0,frozen_through_2021,2022,fbs,25,California,P3,P0,4.574215367028894,4.574792431714512,-0.0005770646856175787
P3_vs_P0,frozen_through_2021,2022,fbs,2509,Purdue,P3,P0,4.528048545787669,4.532468656736047,-0.004420110948377243
P3_vs_P0,frozen_through_2021,2022,fbs,251,Texas,P3,P0,3.9994985866148545,4.009894111943324,-0.010395525328469546
P3_vs_P0,frozen_through_2021,2022,fbs,252,BYU,P3,P0,4.646738735771723,4.656439906223614,-0.00970117045189145
P3_vs_P0,frozen_through_2021,2022,fbs,254,Utah,P3,P0,3.5982882560031015,3.5914607904937284,0.006827465509373187
P3_vs_P0,frozen_through_2021,2022,fbs,256,James Madison,P3,P0,5.152706036514329,5.152706036514329,0.0
P3_vs_P0,frozen_through_2021,2022,fbs,2567,SMU,P3,P0,4.667781219485079,4.670169825971927,-0.0023886064868481327
P3_vs_P0,frozen_through_2021,2022,fbs,2572,Southern Miss,P3,P0,4.707936712010932,4.70801439173354,-7.767972260808165e-05
P3_vs_P0,frozen_through_2021,2022,fbs,2579,South Carolina,P3,P0,4.240781308934332,4.2525371001997385,-0.011755791265406934
P3_vs_P0,frozen_through_2021,2022,fbs,258,Virginia,P3,P0,4.92082178293264,4.915113271639063,0.005708511293576635
P3_vs_P0,frozen_through_2021,2022,fbs,259,Virginia Tech,P3,P0,5.035048885186027,5.04167281441457,-0.00662392922854238
P3_vs_P0,frozen_through_2021,2022,fbs,26,UCLA,P3,P0,4.347650067703021,4.352214296483799,-0.004564228780778556
P3_vs_P0,frozen_through_2021,2022,fbs,2628,TCU,P3,P0,5.258357686340016,5.271660197787838,-0.01330251144782224
P3_vs_P0,frozen_through_2021,2022,fbs,2633,Tennessee,P3,P0,4.186023477663093,4.146817177697658,0.03920629996543479
P3_vs_P0,frozen_through_2021,2022,fbs,2636,UTSA,P3,P0,4.554031568714828,4.556749657998827,-0.002718089283998637
P3_vs_P0,frozen_through_2021,2022,fbs,2638,UTEP,P3,P0,4.071564518327956,4.070940372933611,0.0006241453943447439
P3_vs_P0,frozen_through_2021,2022,fbs,264,Washington,P3,P0,4.64203661716992,4.612455836626798,0.029580780543121854
P3_vs_P0,frozen_through_2021,2022,fbs,2641,Texas Tech,P3,P0,4.65043801140203,4.594659884836909,0.055778126565121156
P3_vs_P0,frozen_through_2021,2022,fbs,2649,Toledo,P3,P0,4.663067074472789,4.653674040756108,0.009393033716680321
P3_vs_P0,frozen_through_2021,2022,fbs,265,Washington State,P3,P0,4.6246467906816155,4.658189824879742,-0.033543034198126875
P3_vs_P0,frozen_through_2021,2022,fbs,2653,Troy,P3,P0,6.195522046511579,6.16398448079108,0.03153756572049904
P3_vs_P0,frozen_through_2021,2022,fbs,2655,Tulane,P3,P0,5.693476986585285,5.704077246979594,-0.010600260394308947
P3_vs_P0,frozen_through_2021,2022,fbs,2711,Western Michigan,P3,P0,4.146001850928592,4.152073476511537,-0.0060716255829449395
P3_vs_P0,frozen_through_2021,2022,fbs,275,Wisconsin,P3,P0,4.630290867901592,4.63083317287699,-0.0005423049753980891
P3_vs_P0,frozen_through_2021,2022,fbs,2751,Wyoming,P3,P0,4.549457937240732,4.542753481440899,0.006704455799833475
P3_vs_P0,frozen_through_2021,2022,fbs,276,Marshall,P3,P0,4.766137822227856,4.744949069147763,0.021188753080092937
P3_vs_P0,frozen_through_2021,2022,fbs,277,West Virginia,P3,P0,4.599998916477831,4.5993876238154385,0.0006112926623922377
P3_vs_P0,frozen_through_2021,2022,fbs,278,Fresno State,P3,P0,4.445348917707152,4.445593418752404,-0.0002445010452518659
P3_vs_P0,frozen_through_2021,2022,fbs,290,Georgia Southern,P3,P0,4.462422962211635,4.461697987471836,0.0007249747397990447
P3_vs_P0,frozen_through_2021,2022,fbs,295,Old Dominion,P3,P0,4.212160277885899,4.212165735130152,-5.4572442529376985e-06
P3_vs_P0,frozen_through_2021,2022,fbs,30,USC,P3,P0,4.783360152276093,4.800624228556674,-0.01726407628058091
P3_vs_P0,frozen_through_2021,2022,fbs,309,Louisiana,P3,P0,4.7026098253829085,4.705229470693929,-0.0026196453110207685
P3_vs_P0,frozen_through_2021,2022,fbs,324,Coastal Carolina,P3,P0,4.763408004554503,4.749961910702248,0.013446093852254926
P3_vs_P0,frozen_through_2021,2022,fbs,326,Texas State,P3,P0,3.7733987655567645,3.7742926549995177,-0.0008938894427532595
P3_vs_P0,frozen_through_2021,2022,fbs,328,Utah State,P3,P0,4.788507211907905,4.77960178490875,0.008905426999154642
P3_vs_P0,frozen_through_2021,2022,fbs,333,Alabama,P3,P0,2.3742734051803236,2.375008875453837,-0.0007354702735136165
P3_vs_P0,frozen_through_2021,2022,fbs,344,Mississippi State,P3,P0,5.156769042756167,5.151180743180818,0.005588299575348898
P3_vs_P0,frozen_through_2021,2022,fbs,349,Army,P3,P0,4.616123888894167,4.615171810998127,0.0009520778960405707
P3_vs_P0,frozen_through_2021,2022,fbs,356,Illinois,P3,P0,4.797113146355336,4.805950225139174,-0.008837078783837882
P3_vs_P0,frozen_through_2021,2022,fbs,36,Colorado State,P3,P0,3.8501184824804464,3.8439561781992513,0.00616230428119513
P3_vs_P0,frozen_through_2021,2022,fbs,38,Colorado,P3,P0,4.392412890947395,4.404199213760661,-0.011786322813265748
P3_vs_P0,frozen_through_2021,2022,fbs,41,UConn,P3,P0,4.787606636237933,4.780365944626177,0.0072406916117557785
P3_vs_P0,frozen_through_2021,2022,fbs,5,UAB,P3,P0,4.646647533609386,4.645358642707488,0.0012888909018977657
P3_vs_P0,frozen_through_2021,2022,fbs,52,Florida State,P3,P0,4.266096637920664,4.274400700849222,-0.008304062928558231
P3_vs_P0,frozen_through_2021,2022,fbs,57,Florida,P3,P0,4.495585821599326,4.492532098057185,0.0030537235421403963
P3_vs_P0,frozen_through_2021,2022,fbs,58,South Florida,P3,P0,3.8246914015395177,3.8169691200660294,0.007722281473488302
P3_vs_P0,frozen_through_2021,2022,fbs,59,Georgia Tech,P3,P0,4.553807928816299,4.552041652496538,0.0017662763197616727
P3_vs_P0,frozen_through_2021,2022,fbs,6,South Alabama,P3,P0,5.870850071342744,5.88592148462204,-0.015071413279295953
P3_vs_P0,frozen_through_2021,2022,fbs,61,Georgia,P3,P0,1.446898368297452,1.4442990578291572,0.0025993104682948687
P3_vs_P0,frozen_through_2021,2022,fbs,62,Hawai'i,P3,P0,3.6989891303760105,3.6885358061721374,0.010453324203873127
P3_vs_P0,frozen_through_2021,2022,fbs,66,Iowa State,P3,P0,4.746036277186469,4.748707783353402,-0.0026715061669335682
P3_vs_P0,frozen_through_2021,2022,fbs,68,Boise State,P3,P0,4.524011670693833,4.5241733496271985,-0.0001616789333658275
P3_vs_P0,frozen_through_2021,2022,fbs,77,Northwestern,P3,P0,4.23855086253995,4.23356554002028,0.004985322519670099
P3_vs_P0,frozen_through_2021,2022,fbs,8,Arkansas,P3,P0,4.396156215523486,4.366967262373565,0.029188953149920316
P3_vs_P0,frozen_through_2021,2022,fbs,84,Indiana,P3,P0,4.644111721061132,4.642331001586339,0.001780719474793635
P3_vs_P0,frozen_through_2021,2022,fbs,87,Notre Dame,P3,P0,3.9733895942196957,3.9585420362043275,0.01484755801536819
P3_vs_P0,frozen_through_2021,2022,fbs,9,Arizona State,P3,P0,4.647747209773271,4.589017921697025,0.058729288076246
P3_vs_P0,frozen_through_2021,2022,fbs,96,Kentucky,P3,P0,4.527748819924199,4.525228048229722,0.002520771694476842
P3_vs_P0,frozen_through_2021,2022,fbs,97,Louisville,P3,P0,4.713467361099829,4.722058873112352,-0.008591512012523062
P3_vs_P0,frozen_through_2021,2022,fbs,98,Western Kentucky,P3,P0,4.661924046357259,4.664091273882896,-0.0021672275256365836
P3_vs_P0,frozen_through_2021,2022,fbs,99,LSU,P3,P0,3.6253921110118075,3.6315642346748116,-0.006172123663004125
P3_vs_P0,frozen_through_2021,2023,fbs,103,Boston College,P3,P0,4.943633181883514,4.950050886895534,-0.006417705012020214
P3_vs_P0,frozen_through_2021,2023,fbs,113,Massachusetts,P3,P0,3.4651216444121715,3.4686791014149385,-0.003557457002766995
P3_vs_P0,frozen_through_2021,2023,fbs,12,Arizona,P3,P0,5.821984391652541,5.799891353479012,0.022093038173529145
P3_vs_P0,frozen_through_2021,2023,fbs,120,Maryland,P3,P0,4.326926360979164,4.328178239525718,-0.0012518785465536197
P3_vs_P0,frozen_through_2021,2023,fbs,127,Michigan State,P3,P0,4.606958332910488,4.604964284292398,0.0019940486180898276
P3_vs_P0,frozen_through_2021,2023,fbs,130,Michigan,P3,P0,3.3937836225030904,3.5689004888366047,-0.1751168663335143
P3_vs_P0,frozen_through_2021,2023,fbs,135,Minnesota,P3,P0,4.936850329729333,4.930241166562087,0.006609163167246024
P3_vs_P0,frozen_through_2021,2023,fbs,142,Missouri,P3,P0,4.407774389516582,4.473920672848333,-0.06614628333175077
P3_vs_P0,frozen_through_2021,2023,fbs,145,Ole Miss,P3,P0,3.5749740406896757,3.5800875812829456,-0.00511354059326985
P3_vs_P0,frozen_through_2021,2023,fbs,150,Duke,P3,P0,4.533666574675917,4.529608241495416,0.0040583331805006395
P3_vs_P0,frozen_through_2021,2023,fbs,151,East Carolina,P3,P0,4.6533310070083145,4.5543817194719844,0.09894928753633003
P3_vs_P0,frozen_through_2021,2023,fbs,152,NC State,P3,P0,4.299036394498428,4.302525005822162,-0.0034886113237337923
P3_vs_P0,frozen_through_2021,2023,fbs,153,North Carolina,P3,P0,4.60721642179798,4.526870379896578,0.08034604190140193
P3_vs_P0,frozen_through_2021,2023,fbs,154,Wake Forest,P3,P0,4.875298866442044,4.882453897424572,-0.007155030982527677
P3_vs_P0,frozen_through_2021,2023,fbs,158,Nebraska,P3,P0,4.63133981770126,4.630780009619365,0.0005598080818947082
P3_vs_P0,frozen_through_2021,2023,fbs,164,Rutgers,P3,P0,4.993111939141728,5.000458613151247,-0.007346674009519383
P3_vs_P0,frozen_through_2021,2023,fbs,166,New Mexico State,P3,P0,5.236394877671645,5.334143184392841,-0.09774830672119528
P3_vs_P0,frozen_through_2021,2023,fbs,167,New Mexico,P3,P0,4.4924401068807995,4.437705321716853,0.05473478516394614
P3_vs_P0,frozen_through_2021,2023,fbs,183,Syracuse,P3,P0,4.560150859565057,4.564718464489123,-0.00456760492406616
P3_vs_P0,frozen_through_2021,2023,fbs,189,Bowling Green,P3,P0,4.937575396147751,4.932558222905938,0.0050171732418125
P3_vs_P0,frozen_through_2021,2023,fbs,193,Miami (OH),P3,P0,4.741675052485321,4.739693253680442,0.0019817988048789204
P3_vs_P0,frozen_through_2021,2023,fbs,194,Ohio State,P3,P0,2.8484142905491594,2.8510132217984476,-0.0025989312492882277
P3_vs_P0,frozen_through_2021,2023,fbs,195,Ohio,P3,P0,4.652866437591267,4.652793778287642,7.265930362443385e-05
P3_vs_P0,frozen_through_2021,2023,fbs,197,Oklahoma State,P3,P0,4.316606201226957,4.356526934548887,-0.0399207333219298
P3_vs_P0,frozen_through_2021,2023,fbs,2,Auburn,P3,P0,5.041171540078237,5.047750254555827,-0.006578714477590175
P3_vs_P0,frozen_through_2021,2023,fbs,2005,Air Force,P3,P0,4.763688317475931,4.760094712442514,0.003593605033416658
P3_vs_P0,frozen_through_2021,2023,fbs,2006,Akron,P3,P0,3.0851966673862266,3.137872785851551,-0.052676118465324606
P3_vs_P0,frozen_through_2021,2023,fbs,201,Oklahoma,P3,P0,3.855144896186566,3.859803980605274,-0.004659084418708215
P3_vs_P0,frozen_through_2021,2023,fbs,202,Tulsa,P3,P0,3.94018521743551,3.937777939176975,0.0024072782585351504
P3_vs_P0,frozen_through_2021,2023,fbs,2026,App State,P3,P0,4.770137960941597,4.791410501840296,-0.021272540898699788
P3_vs_P0,frozen_through_2021,2023,fbs,2032,Arkansas State,P3,P0,4.639461115632034,4.635438697073208,0.004022418558825791
P3_vs_P0,frozen_through_2021,2023,fbs,204,Oregon State,P3,P0,4.350936294442506,4.345272149331609,0.005664145110896968
P3_vs_P0,frozen_through_2021,2023,fbs,2050,Ball State,P3,P0,4.216421539615307,4.23875777982843,-0.022336240213123304
P3_vs_P0,frozen_through_2021,2023,fbs,2084,Buffalo,P3,P0,4.435213028836207,4.423953105157846,0.011259923678361261
P3_vs_P0,frozen_through_2021,2023,fbs,21,San Diego State,P3,P0,4.402416188983691,4.399067153189066,0.0033490357946242
P3_vs_P0,frozen_through_2021,2023,fbs,2116,UCF,P3,P0,4.826692237014039,4.6960446659493345,0.1306475710647046
P3_vs_P0,frozen_through_2021,2023,fbs,2117,Central Michigan,P3,P0,4.085246747894509,4.088734471521314,-0.0034877236268053835
P3_vs_P0,frozen_through_2021,2023,fbs,213,Penn State,P3,P0,3.4071245291882346,3.389700455209886,0.017424073978348442
P3_vs_P0,frozen_through_2021,2023,fbs,2132,Cincinnati,P3,P0,5.082636038787676,5.070201319047611,0.012434719740064715
P3_vs_P0,frozen_through_2021,2023,fbs,218,Temple,P3,P0,4.117907172863169,4.114055822925733,0.003851349937435522
P3_vs_P0,frozen_through_2021,2023,fbs,2199,Eastern Michigan,P3,P0,4.269535006079031,4.276652895592849,-0.0071178895138181986
P3_vs_P0,frozen_through_2021,2023,fbs,221,Pittsburgh,P3,P0,5.643649120331523,5.644691586784856,-0.0010424664533328354
P3_vs_P0,frozen_through_2021,2023,fbs,2226,Florida Atlantic,P3,P0,4.539013119692909,4.4867533268454975,0.05225979284741111
P3_vs_P0,frozen_through_2021,2023,fbs,2229,Florida International,P3,P0,3.2986833774397506,3.2937994503854515,0.004883927054299075
P3_vs_P0,frozen_through_2021,2023,fbs,2247,Georgia State,P3,P0,4.69299655929495,4.7054456992628495,-0.012449139967899647
P3_vs_P0,frozen_through_2021,2023,fbs,228,Clemson,P3,P0,4.249086927898979,4.2605498039193535,-0.011462876020374324
P3_vs_P0,frozen_through_2021,2023,fbs,2294,Iowa,P3,P0,4.280785731948373,4.280556524461596,0.00022920748677712766
P3_vs_P0,frozen_through_2021,2023,fbs,23,San José State,P3,P0,5.101071219136274,5.119056882927006,-0.017985663790732076
P3_vs_P0,frozen_through_2021,2023,fbs,2305,Kansas,P3,P0,4.636729305979622,4.600485869370905,0.036243436608716983
P3_vs_P0,frozen_through_2021,2023,fbs,2306,Kansas State,P3,P0,3.90953787375622,3.914328396083608,-0.004790522327387858
P3_vs_P0,frozen_through_2021,2023,fbs,2309,Kent State,P3,P0,4.549254910259676,4.576437450948336,-0.027182540688659884
P3_vs_P0,frozen_through_2021,2023,fbs,2335,Liberty,P3,P0,5.555427235172721,5.570586500612939,-0.01515926544021795
P3_vs_P0,frozen_through_2021,2023,fbs,2348,Louisiana Tech,P3,P0,3.806613595319056,3.7948083237239714,0.011805271595084488
P3_vs_P0,frozen_through_2021,2023,fbs,235,Memphis,P3,P0,4.637539863032833,4.642546606726903,-0.005006743694069726
P3_vs_P0,frozen_through_2021,2023,fbs,238,Vanderbilt,P3,P0,4.816675605955197,4.837565351701626,-0.020889745746428545
P3_vs_P0,frozen_through_2021,2023,fbs,239,Baylor,P3,P0,6.103890729176759,6.011975702681723,0.09191502649503569
P3_vs_P0,frozen_through_2021,2023,fbs,2390,Miami,P3,P0,4.495562204332575,4.49715663756239,-0.0015944332298145625
P3_vs_P0,frozen_through_2021,2023,fbs,2393,Middle Tennessee,P3,P0,4.185451443505701,4.17816509197859,0.007286351527111101
P3_vs_P0,frozen_through_2021,2023,fbs,24,Stanford,P3,P0,4.561346277593521,4.57023515250672,-0.008888874913199452
P3_vs_P0,frozen_through_2021,2023,fbs,242,Rice,P3,P0,4.498566895999175,4.496810536642861,0.001756359356313908
P3_vs_P0,frozen_through_2021,2023,fbs,2426,Navy,P3,P0,4.2219391222542635,4.222462182476392,-0.0005230602221288905
P3_vs_P0,frozen_through_2021,2023,fbs,2429,Charlotte,P3,P0,3.1485939440575397,3.1483322566851832,0.0002616873723564339
P3_vs_P0,frozen_through_2021,2023,fbs,2433,UL Monroe,P3,P0,2.8382352000534397,2.8337356775471365,0.004499522506303144
P3_vs_P0,frozen_through_2021,2023,fbs,2439,UNLV,P3,P0,5.735133719397768,5.8164450188543935,-0.08131129945662519
